source	time	person	location	keywords
环球网	2022-08-22T00:00:00	吴谦|晓光|蔡英文	新台币	当局
环球网	2022-08-22T00:00:00	阿卜杜勒·加尼·巴拉达尔|阿塔|朱学森|塔利班|喀布尔|乔杜里|扎希德·哈菲兹·乔杜里|穆贾希德|库雷希	巴基斯坦	聚焦|外长|局势
环球网	2022-08-22T00:00:00	宋心之|陆海空	中国	10B|人民解放军
环球网	2022-08-22T00:00:00	马路撒	台湾	陆军|副司令
环球网	2022-08-22T00:00:00	萨利赫|朱学森|卡迪米|侯赛因|茂木敏充|茂木敏|麻生太郎	伊拉克	茂木|萨利赫
环球网	2022-08-22T00:00:00	杜鲁门|卡尔·马里诺|拜登 |约翰·卡迪罗|约翰·麦凯恩|塔利班|喀布尔|拜登|塞巴斯蒂安·戈尔卡|梅根·麦凯恩	美国人	塔利班
环球网	2022-08-22T00:00:00	白俄罗斯|兰斯伯格斯|卢卡申科|普莱斯|布林肯|华春莹|卢卡申卡	美国	立陶宛
环球网	2022-08-22T00:00:00	塞夫拉赫曼·萨菲摄	阿富汗	互联网|塔利班
环球网	2022-08-22T00:00:00	吴谦|晓光|朱学森|蔡英文	新台币	两岸|民进党|关系|当局
环球网	2022-08-22T00:00:00	福克斯|乔·拜登|华盛顿|特朗普|拉斯穆森|梅嫩德斯|喀布尔|塔利班|拜登|约翰逊|小布什|马克|哈里斯	美国	拜登
环球网	2022-08-21T00:00:00	弗雷泽·马莱克|张迪|阿什利·詹姆斯·曼塞尔|阿富汗塔利班|伊丽莎白女王	英国	热点|精选
环球网	2022-08-22T00:00:00	张迪|马路撒	台湾	现场|陆军|辱骂|咆哮|酒疯|马路
环球网	2022-08-21T00:00:00	宋忠平	中国	火箭|枢密院
环球网	2022-08-23T00:00:00	徐璐明	中国	中国海军|驱逐舰|对马海峡
环球网	2022-08-23T00:00:00	武晓东|邹延智|王正民|何家伟	昆明	大象|高校|发放|新生|驾驶证|情况
环球网	2022-08-23T00:00:00	武晓东|蒂默曼斯|阿迪·蒂默曼斯|奇塔	俄罗斯	女子|动物园|黑猩猩|恋上|禁令
环球网	2022-08-23T00:00:00	苏沃洛夫	中国	五星红旗|军事|国际
环球网	2022-08-23T00:00:00	刘德宾	喀布尔	干扰|聚焦|空军
环球网	2022-08-23T00:00:00	张笑坤|李初晗|王女士|王珊珊	西安	线路|通信|抢修|暴雨
环球网	2022-08-23T00:00:00	赛义德·艾哈迈德·沙特·萨达特|萨达特|穆贾希德|加尼	德国	塔利班
环球网	2022-08-22T00:00:00	塔利班|王珊珊	英国	局势
环球网	2022-08-22T00:00:00	乌总统泽连斯|库列巴|米歇尔|扎哈罗娃|布鲁捷尔|克里米亚|波罗|俄乌|海国|柳直|杰尼索娃|拉夫罗夫|基谢廖夫|丹尼洛夫|库兹明|刘光博|普京	俄罗斯	国际|今日|外长|制裁
环球网	2022-08-22T00:00:00	比奇土王纳西尔|穆罕默杜·布哈里之子优素福·布哈里|阿布贾|埃米尔|卡诺|优素福|阿布巴卡尔|比奇土王|优素福·布哈里|拉各斯|纳西尔|姜宣|刘光博|古德勒克·乔纳森|布哈里|扎拉·阿多·巴耶罗	尼日利亚	国际|今日|埃米尔|总统
环球网	2022-08-23T00:00:00	希尔|张海潮|乔恩·希尔|汤姆·卡拉科	美国	反导|军方|系统
环球网	2022-08-22T00:00:00	菅义伟|山中竹春|义伟|刘光博		横滨市|支持率|菅义伟
环球网	2022-08-22T00:00:00	迪萨纳亚卡|王策|斯里兰卡|刘光博	斯里兰卡	斯里兰卡
环球网	2022-08-23T00:00:00	王珊珊	河南	肺炎|冠状|新型|病毒
环球网	2022-08-23T00:00:00	干某|王珊珊	重庆	嫌疑人|视频|女厕|偷拍|抓获
环球网	2022-08-23T00:00:00	塔利班|喀布尔		外交官
环球网	2022-08-23T00:00:00	哈马斯	以色列	以军
环球网	2022-08-23T00:00:00	卡尔曼|塔利班|喀布尔|拜登|特朗普|莫布鲁克斯	阿富汗	特朗普|塔利班
环球网	2022-08-23T00:00:00	乔治·弗洛伊德	美国	左翼|波特兰
环球网	2022-08-23T00:00:00	习近平	中国	军队|主席|习近平
环球网	2022-08-23T00:00:00	特朗普|凯伦·兰德斯|德尔塔	美国	卫报|疫苗|特朗普
环球网	2022-08-23T00:00:00	吴谦	美军	战机
环球网	2022-08-23T00:00:00	赵天麟|陈|陈以信|陈水扁|蔡适应|张天行|吴钊燮|张文生|蔡英文|李雪|苏紫云|朱泽民	阿富汗	导弹
环球网	2022-08-23T00:00:00	张杰|张学峰	台湾	导弹
环球网	2022-08-23T00:00:00	肖恩·巴克|张海潮	美国	学院|海军|肺炎
环球网	2022-08-23T00:00:00	徐璐明	美军	直升机
环球网	2022-08-23T00:00:00	徐璐明	德国	直升机
环球网	2022-08-23T00:00:00	埃里克·库特|徐璐明	美军	运输机
环球网	2022-08-23T00:00:00	阿穆尔|普京|莫扎伊斯克|克里沃鲁奇科	俄	俄罗斯
环球网	2022-08-22T00:00:00	麦克道尔|布拉德·塔克|云海|乔纳森·麦克道尔	中国	一号|卫星
环球网	2022-08-22T00:00:00	赵天麟|陈|陈以信|陈水扁|蔡适应|张天行|吴钊燮|张文生|蔡英文|李雪|苏紫云|朱泽民	阿富汗	导弹|蔡英文
环球网	2022-08-24T00:00:00	王子辰|耿直哥|罗伯特·雷德菲尔德	美国人	肺炎|人民币|病毒|冠状|新型|美国国会|疫情
环球网	2022-08-24T00:00:00	陈|朱学森|小艺|钱枫	湖南	照亮|网评|疑云|驱散|真相|性侵|被指
环球网	2022-08-24T00:00:00	卡洛·诺格拉莱斯|杜特尔特|王珊珊	菲律宾	国际
环球网	2022-08-24T00:00:00	武晓东|克拉克|苏比克	亚锦赛	确定|退出|中国女排
环球网	2022-08-24T00:00:00	ThePrint|张海潮	印度	陆军|俄罗斯
环球网	2022-08-23T00:00:00	祝加贝|安倍|黄文炜|程凯|岸田|自民|安倍晋三|菅义伟|小泉|岸田文雄|安倍晋|河野太郎	日本	菅义伟|内阁|支持率|自民党|岸田文雄
环球网	2022-08-23T00:00:00	池崎大辅|国枝慎吾|祝加贝|李佳寅	日本	残奥会|残奥|金牌
环球网	2022-08-23T00:00:00	诺德尔塔建|祝加贝|诺德尔塔	阿根廷	首都|国际|今日
环球网	2022-08-23T00:00:00	李晓|山口周|盖洛普|祝加贝	日本	今日|国际
环球网	2022-08-24T00:00:00	吉姆·劳里|斯蒂芬尼克|劳里|塔利班|喀布尔|拜登|本·拉登	美国	喀布尔
环球网	2022-08-23T00:00:00	孙孝忠|刘茂华|王珊珊|张某某|刘某|潘华勇|沈名勇|包军明|刘茂华为|张致才|陈轩|李兰英|吕佳蓉|张致|纪石瑜|张亚群|刘雪静|吴才胜	四川省	热点|精选
环球网	2022-08-23T00:00:00	王珊珊	湖北省	肺炎|冠状|新型|病毒|黄冈
环球网	2022-08-24T00:00:00	韩英	韩军	航母|肺炎
环球网	2022-08-24T00:00:00	江启臣|蔡英文|詹贺舜	台湾	疫苗
环球网	2022-08-24T00:00:00	张海潮	以色列	巡航导弹|美国陆军
环球网	2022-08-24T00:00:00	吉姆·劳里|斯蒂芬尼克|劳里|塔利班|喀布尔|拜登|侯佳欣|本·拉登	美军	喀布尔
环球网	2022-08-24T00:00:00	华春莹|吴钊燮|晓光	台湾	吴钊燮|立陶宛|台湾省
环球网	2022-08-24T00:00:00	杨超|丁虎|田志龙|王 俊|苏沃洛夫|中士田志龙|赵振龙	中国	军事|库尔勒市|国际
环球网	2022-08-24T00:00:00	袁嘉蔚|朱凯迪|何韵诗|邓炳强|何桂蓝|黄之锋|岑敖晖	港媒	部门|执法|国安法
环球网	2022-08-24T00:00:00	赵立坚|中山义隆	日本	石垣|钓鱼岛
环球网	2022-08-24T00:00:00	福克斯|萨利赫|加尼|劳拉•洛根|塔利班|美英加|喀布尔|阿姆鲁拉•萨利赫	阿	塔利班|组织|基地
环球网	2022-08-24T00:00:00	沃尔特·斯劳特|艾米·鲍恩施密特|徐璐明|林肯|约翰·杨|鲍恩施密特	美国	航母|核动力|美国海军
环球网	2022-08-24T00:00:00	陈廷宠|塔利班	阿富汗	塔利班
环球网	2022-08-24T00:00:00	柯比|约翰·柯比	美国	军方|五角大楼
环球网	2022-08-24T00:00:00	张海潮	美军	战斗机|无人机
环球网	2022-08-23T00:00:00	王长怡|朱立伦|李德维|陈建仁|吴明贤|郝龙斌|张若|江启臣|王鸿薇|蔡|蔡英文|陈时|张上淳	台湾	疫苗|蔡英文
环球网	2022-08-25T00:00:00	陈青青|库普曼斯|彼得·达扎克|张卉|普萨基|弗拉基米尔·戴德科夫|拜登|马里昂·库普曼斯|赵觉珵	中国	环球时报|组织|世卫
环球网	2022-08-25T00:00:00	特朗普|华盛顿|朱学森	美国	肺炎|冠状|新型|机构|病毒|武汉|情报
环球网	2022-08-25T00:00:00	具润哲|朱学森	日本	排入|政府|韩联社|污水|决定|污染
环球网	2022-08-25T00:00:00	法蒂玛|普萨基|拜登	美国	政府|普萨基
环球网	2022-08-25T00:00:00	波帕尔|卡利达·波帕尔|朱学森|Hoffmann|约纳斯·贝尔|霍夫曼|塔利班|喀布尔	阿富汗	阿富汗|足球队|聚焦|女子|局势
环球网	2022-08-25T00:00:00	谭主|朱学森	美国	肺炎|爆发|多国
环球网	2022-08-25T00:00:00	张玉|杜长棣	安徽	获刑|数罪并罚|干部|正厅级|万余元
环球网	2022-08-25T00:00:00	林泽宇|朱学森	东京都	肺炎|多国|爆发|全球
环球网	2022-08-25T00:00:00	伊古|朱学森|伊尔-76|绍伊古|普京	俄	航空兵|聚焦|局势
环球网	2022-08-25T00:00:00	希拉里|布什|朱学森|乔治·武井|塔利班	美国人	聚焦|网民|塔利班|局势
环球网	2022-08-25T00:00:00	张玉|徐璐明	中国	自卫队|战斗机|无人机
环球网	2022-08-25T00:00:00	徐璐明	中国	自卫队|无人机
环球网	2022-08-25T00:00:00	武晓东	喀布尔	局势
环球网	2022-08-25T00:00:00	汪文斌|张卉|朱学森|狄金森	美国	安全|希望|和平|外空|维护|有利于
环球网	2022-08-24T00:00:00	阿塔|张迪|苏海尔·沙欣|塔利班|喀布尔|朱梦颖|穆贾希德	阿富汗	聚焦|局势|塔利班
环球网	2022-08-25T00:00:00	马某某|周玮|张玉	宁夏	一例|银川|确诊
环球网	2022-08-24T00:00:00	松井|东条英机|木少|乃木希典|张哲瀚|桂太郎|市川伊雄|飞田|土肥原贤二|木希典|三文字正平|松井石根|伊丹忍礼|观音|麦克阿瑟|石根特意|飞田善美|小矶国昭|明治天皇|儿玉源太郎|爱媛|吉田茂|左马太|佐久间|大佐德本光信|久保山	日本	保山市
环球网	2022-08-25T00:00:00	格罗斯曼|尼基塔•伊申科|加尼|布林肯|科默|加兰|塔利班|喀布尔	阿富汗	美元|加尼
环球网	2022-08-25T00:00:00	肯德尔|弗兰克·肯德尔|张海潮	美军	美国空军
环球网	2022-08-24T00:00:00	哈桑|文末|萨米娅·苏卢胡·哈桑|凯瑟琳·鲁格|达累斯萨拉姆| 刘钊轶	南非	哈桑
环球网	2022-08-24T00:00:00	马斯|斯洛文尼亚|国斯洛文尼亚|喀布尔|哈宁|库尔茨| 青木|泽德|拉舍特|扬沙|卡尔|加布里尔|克兰普|阿德国人|阿政权|约翰逊|卡伦鲍尔|克兰普-卡伦鲍尔|贝尔伯克|董铭|塔利班	德国	聚焦|外长|北约|撤侨|局势
环球网	2022-08-24T00:00:00	华盛顿|祝加贝|赵觉珵|汪文斌|吕祥|杨晔|布雷特·布鲁恩|陈天宗|陈庆珠|林肯|拜登|庄嘉颖|特朗普|辛斌|奥斯汀|戈登|哈里斯	美国	副总统
环球网	2022-08-24T00:00:00	中山义隆|程凯|加藤|林泽宇|加藤胜信	日本	宣示|石碑|立新|钓鱼岛|妄图|挑衅
环球网	2022-08-25T00:00:00	汪文斌|拜登	美媒	机构|情报
环球网	2022-08-25T00:00:00	斯普林斯|詹姆斯·迪金森|张海潮|迪金森	美军	美国国防部
环球网	2022-08-25T00:00:00	武晓东	河南	肺炎|冠状|新型|病毒
环球网	2022-08-25T00:00:00	武晓东|张伯礼	深圳	新冠肺炎
环球网	2022-08-24T00:00:00	卡德马特|钱峰|宋忠平|郭媛丹|努南|刘凯|马拉巴尔|瓦拉蒙加|西太	美日	针对性|专家|军演|联合
环球网	2022-08-24T00:00:00	丁玎|陈正明|文森特·倪	中国	肺炎|疫情|冠状|零容忍|病毒|新型
环球网	2022-08-24T00:00:00	汪文斌|祝加贝|拜登|赵觉珵	美国	情报|机构
环球网	2022-08-24T00:00:00	祝加贝|刘煊尊	中国	实弹射击|环球时报|海事局
环球网	2022-08-25T00:00:00	张海潮	美军	美国空军
环球网	2022-08-25T00:00:00	尹艳辉	台湾	桃园|疫苗
环球网	2022-08-25T00:00:00	石崎彻|章生	日本	议员
环球网	2022-08-25T00:00:00	喀布尔|塔利班|穆贾希德|扎比乌拉•穆贾希德	阿富汗	塔利班
环球网	2022-08-25T00:00:00	徐璐明	美军	美国空军
环球网	2022-08-25T00:00:00	冯德进|高国兴|帕莎基|陈虹|特朗普|邓黄江|陈文舜|陈国方|哈里斯|胡志明|范明政|西蒙•桑德斯|普萨基|毛泽东|胡锁锦|遏华|熊波|CNN|阮春福|路易斯•贝拉斯克斯|习近平|阮富仲	越南	疫苗|哈里斯|越南
环球网	2022-08-25T00:00:00	金古真	日本	日本|航空|自卫队
环球网	2022-08-25T00:00:00	穆扎希德|巴拉达尔|塔利班|喀布尔|阿卜杜勒·加尼·巴拉达尔|威廉·伯恩斯	美媒	CIA|塔利班
环球网	2022-08-25T00:00:00	亚历山大∙米赫耶夫|米赫耶夫	俄	防空|俄军|系统|地空导弹
环球网	2022-08-25T00:00:00	拜登|柯比|约翰·柯比	喀布尔	五角大楼
环球网	2022-08-25T00:00:00	阿塔|塔利|苏海尔·沙欣|塔利班|喀布尔|穆贾希德|​塔利	阿富汗	塔利班
环球网	2022-08-26T00:00:00	希佩|塔利班|詹姆斯•希佩|扎比乌拉·穆贾希德|穆贾希德	阿富汗	塔利班
环球网	2022-08-26T00:00:00	希佩|塔利班|詹姆斯•希佩|扎比乌拉·穆贾希德|穆贾希德	喀布尔	喀布尔|北约|塔利班
环球网	2022-08-26T00:00:00	福克斯|麦克·韦克菲尔德|达斯汀·韦克菲尔德|戴维斯|玛留斯·布莱尔·戴维斯	美国	枪杀
环球网	2022-08-26T00:00:00	德米特里·舒加耶夫|舒加耶夫	俄	军事|非洲|技术
环球网	2022-08-26T00:00:00	庄人祥|卓建志	台湾	疫苗
环球网	2022-08-26T00:00:00	亨索尔特|张海潮|休斯	德国	护卫舰|雷达
环球网	2022-08-26T00:00:00	塔利|塔利班	美国	黑鹰|直升机|空军|塔利班
环球网	2022-08-26T00:00:00	甘茨|哈提卜扎德|徐璐明	以色列	无人机
环球网	2022-08-27T00:00:00	钱峰|帕内塔|塔利|王建创|朱学森|朱永彪|本·拉登|塔利班|拜登|阿美军|特朗普|苏莱曼尼|本•拉登|金灿荣|李小飞刀	美军	局势
环球网	2022-08-27T00:00:00	朱学森	俄	发生|机场|爆炸
环球网	2022-08-27T00:00:00	朱学森	美方	聚焦|局势
环球网	2022-08-27T00:00:00	朱学森	英国议会	聚焦|局势
环球网	2022-08-27T00:00:00	穆罕默德∙纳伊姆|皮诺•阿拉基|阿拉基|朱学森|塔利班|喀布尔|林泽宇	阿富汗	发生|爆炸
环球网	2022-08-27T00:00:00	朱学森	印度	成箱|农民|暴跌|价格|西红柿|不满|倾倒
环球网	2022-08-27T00:00:00	塔利班|埃尔多安|阿塔|朱学森	土耳其	聚焦|塔利班|法新社|局势|埃尔多安
环球网	2022-08-27T00:00:00	文晓燕|朱学森	中国	田径|残奥会|项目
环球网	2022-08-27T00:00:00	朱学森	东京都	肺炎|多国|爆发|全球
环球网	2022-08-27T00:00:00	马拉巴尔|谭克非	美军	国防部
环球网	2022-08-27T00:00:00	朱学森	西班牙	局势
环球网	2022-08-27T00:00:00	卢冬|成姣|朱学森	东京	铜牌|残奥|残奥会
环球网	2022-08-27T00:00:00	迈克尔·贝纳基|张海潮|贝纳基	美军	宙斯盾|军方|美国海军
环球网	2022-08-27T00:00:00	朱学森|普莱斯|耿直哥|内德·普莱斯	中国	穆斯林|美国国务院|关系|难民
环球网	2022-08-27T00:00:00	张迪|塔利班	美国	塔利班|聚焦|白宫|局势
环球网	2022-08-27T00:00:00	徐璐明	美英	航母|35B
环球网	2022-08-27T00:00:00	张海潮		攻击舰|两栖|海军
环球网	2022-08-27T00:00:00	赵立坚|白云怡|朱学森	美国	外交部
环球网	2022-08-26T00:00:00	张迪|拜登	喀布尔	拜登|聚焦|白宫|局势
环球网	2022-08-26T00:00:00	张迪	喀布尔	局势
环球网	2022-08-27T00:00:00	谢尔盖·切梅佐夫|米赫耶夫|尤里·鲍里索夫|亚历山大·米赫耶夫|德米特里·舒加耶夫|俄方正	印度	战斗机
环球网	2022-08-27T00:00:00	李星恒|张文杰|朱鑫亮|海苔哥|张德科|倪帅	海苔	战斗机|飞行员
环球网	2022-08-26T00:00:00	福克斯|扎比乌拉·穆贾希德	喀布尔	美国海军
环球网	2022-08-27T00:00:00	邓晓明	俄罗斯	国际|军事
环球网	2022-08-26T00:00:00	祝加贝	美媒	海军陆战队
环球网	2022-08-27T00:00:00	华盛顿|塔利班|拜登	喀布尔	拜登
环球网	2022-08-27T00:00:00	达顿|彼得·达顿|喀布尔|佩恩	阿富汗	推特
环球网	2022-08-27T00:00:00	云云|蔡适应|罗致政|华春莹|谢佩芬|佐藤正久	台湾	民进党
环球网	2022-08-27T00:00:00	汪文斌|法伊兹·尼格里|张迪|考达·巴巴尔|程是颉|巴巴尔|伊姆兰·汗|塔希尔|李超	巴基斯坦	事实|调查|反华|发生|不符|媒体|抗议
环球网	2022-08-26T00:00:00	布莱恩特|张迪|德雷克·希瑟|鲍勃·加弗|陈俊安|戴琪|特朗普|杰克·科尔文		关税
环球网	2022-08-26T00:00:00	黄大哥|黄品源|小薇|庄人祥	中国	台湾|新歌|歌手
环球网	2022-08-27T00:00:00	塔利班	美国人	首都|塔利班
环球网	2022-08-27T00:00:00	索济诺夫|帕维尔•索济诺夫|张海潮	俄	美国海军|导弹
环球网	2022-08-27T00:00:00	特朗普|唐纳德•特朗普|喀布尔|拜登	喀布尔	机场|炸弹
环球网	2022-08-27T00:00:00	徐璐明	日本	东海|无人机
环球网	2022-08-27T00:00:00	汪文斌|法伊兹·尼格里|考达·巴巴尔|巴巴尔|伊姆兰·汗|塔希尔|李超	巴	环球时报|达尔|抗议
环球网	2022-08-27T00:00:00	拜登	喀布尔	白宫|拜登
环球网	2022-08-27T00:00:00	哈萨克斯坦|托卡耶夫	哈萨克斯坦	火灾|军火库
环球网	2022-08-26T00:00:00	拜登	喀布尔	拜登
环球网	2022-08-26T00:00:00	黄大哥|黄品源|小薇|庄人祥	大陆	新歌
环球网	2022-08-26T00:00:00	布莱恩特|德雷克·希瑟|鲍勃·加弗|陈俊安|戴琪|拜登|特朗普|杰克·科尔文	美国	关税
环球网	2022-08-28T00:00:00	奥斯汀|祝加贝|拜登	美国	法新社|国际|今日
环球网	2022-08-28T00:00:00	布兰普顿|特鲁多|马可·门迪奇诺	加拿大	抗议者|特鲁多
环球网	2022-08-28T00:00:00	福克斯|拉尔夫·诺曼|布林肯|安迪·哈里斯|安东尼·布林肯|林肯|拜登|诺曼|哈里斯	美国	布林肯|拜登|喀布尔
环球网	2022-08-27T00:00:00	王会聪	中国	中国
环球网	2022-08-28T00:00:00	武晓东|喀布尔|路透	喀布尔	局势
环球网	2022-08-28T00:00:00	武晓东|张江平|塔利班	喀布尔	局势
环球网	2022-08-28T00:00:00	妈祖|陈其麟|李	台湾	部门
环球网	2022-08-27T00:00:00	岛山安昌浩|李在明|阿比留瑠比|菅义伟|文在寅|拜登|萨德|武晓东	日本	国际
环球网	2022-08-28T00:00:00	老肖|无德|莱恩斯|肖国栋|莱恩斯肖国栋	英国	国栋|绝杀
环球网	2022-08-28T00:00:00	塔利班	喀布尔	纽约时报
环球网	2022-08-28T00:00:00	庄人祥|唐凤|蔡英文|陈时中|觉青	台湾	疫苗|BNT
环球网	2022-08-28T00:00:00	宋忠|施毅|宋忠平|谭克非|拜登|基德|威尔伯	美国	战区|东部
环球网	2022-08-28T00:00:00	陈抗用|小英|陈抗当|蔡英文	台湾	装甲车|蔡英文
环球网	2022-08-28T00:00:00	谭克非|基德	南海	中国海军
环球网	2022-08-28T00:00:00	塔利班	喀布尔	塔利班
环球网	2022-08-29T00:00:00	朱学森	美国	军事|打击|官员|发动
环球网	2022-08-29T00:00:00	胡润|朱学森	中国	肺炎|病毒|冠状|新型
环球网	2022-08-29T00:00:00	塔利班|威廉·汉克·泰勒	美国	阿富汗
环球网	2022-08-29T00:00:00	史逸婷|艾特奇森|马丁内兹|王珊珊	东京	残奥会
环球网	2022-08-29T00:00:00	花森弘卓|王珊珊|侯佳欣	东京	国际
环球网	2022-08-29T00:00:00	Kermani|塞昆德·科尔马尼|喀布尔|王珊珊	喀布尔	聚焦|局势
环球网	2022-08-28T00:00:00	尼古拉斯·吉|祝加贝|尼古拉斯	美军	发生|机场|美国国防部|爆炸
环球网	2022-08-28T00:00:00	奥斯汀|拜登	美国	IS|五角大楼
环球网	2022-08-30T00:00:00	王珊珊|罗斯·威尔逊|塔利班|喀布尔|拜登	美国	局势
环球网	2022-08-30T00:00:00	倒杜|帕奎奥|杜特尔特派|王珊珊|杜特尔特有|拉斯维加斯|倒杜特尔特|杜特尔|克里斯托弗·吴|阿基利诺•皮门特尔三世|伊曼纽尔·帕奎奥|杜特尔特	菲律宾	拳头|拳王
环球网	2022-08-30T00:00:00	喀布尔|王珊珊	阿富汗	局势
环球网	2022-08-30T00:00:00	张江平|比拉勒·卡里米|王珊珊|约翰·柯比|塔利班|扎比乌拉·穆贾希德	喀布尔	局势
环球网	2022-08-30T00:00:00	王珊珊	俄	局势
环球网	2022-08-30T00:00:00	王珊珊|汪文斌|雅克-罗格|雅克·罗格|罗格	中方	外交部|文斌|国际奥委会
环球网	2022-08-30T00:00:00	张春晖|赵友平|王珊珊	台湾	两岸关系
环球网	2022-08-30T00:00:00	阿西贾|王珊珊	印度	包括|周内
环球网	2022-08-29T00:00:00	罗兰·王|高女士|祝加贝	新加坡	首饰
环球网	2022-08-30T00:00:00	穆罕默德•纳伊姆|张江平|王珊珊|阿卜杜勒•萨塔尔•米尔扎夸勒|尼基塔•伊申科|加尼|苏海勒•沙欣|塔利班|喀布尔|沙欣|穆贾希德	俄	局势
环球网	2022-08-30T00:00:00	松村昌|安倍|岸信夫|安倍晋三|安倍晋	日本	防卫
环球网	2022-08-30T00:00:00	王珊珊	山东	肺炎|冠状|新型|病毒|临沂
环球网	2022-08-30T00:00:00	马克龙发|喀布尔|塔利班|沙欣|武晓东|马克龙	英法	局势
环球网	2022-08-30T00:00:00	飞离喀布尔|张海潮|拜登|塔吉克斯坦	加拿大	阿富汗|飞行员|空军
环球网	2022-08-30T00:00:00	卢克·萨瓦|徐璐明|詹姆斯·德波尔	美国	美国陆军
环球网	2022-08-29T00:00:00	祝加贝|保罗·马洛尼|大卫·沃金|吕克|大卫|沃金	美国	美国
环球网	2022-08-29T00:00:00	拉迪卡|马丹·辛格|库玛丽|贾坎德邦|德瑞泽|陈欣|辛格|达利特	印度	肺炎|冠状|病毒|新型
环球网	2022-08-29T00:00:00	塔利班|呼罗珊	印度	国际|今日
环球网	2022-08-29T00:00:00	费萨尔|祝加贝|阿卜杜拉希安|阿米尔-阿卜杜拉希安|卡迪米|哈塔尔·阿布·迪亚布|塞西|马克龙|阿卜杜拉二世	法国	总统|马克|法国
环球网	2022-08-30T00:00:00	余小平|王东刚|李阳	中国	军事|国际
环球网	2022-08-30T00:00:00	张海潮|莉亚·格林	美军	全球|美国空军|无人机
环球网	2022-08-29T00:00:00	游梓翔|鸿海|郭台铭|莫德纳|陈时中|陈明文|罗致政|张天行|蔡英文|刘和然	泰	肺炎|疫苗|病毒|冠状|新型|郭台铭
环球网	2022-08-30T00:00:00	陈水扁|陆官|杨国强|邱国正交|徐衍璞|蔡英文|汤曜明	广州黄埔	部门|防务
环球网	2022-08-30T00:00:00	张海潮|安拉阿巴德		空军|直升机|运输
环球网	2022-08-30T00:00:00	凯蒂·塞雷佐|徐璐明|卡尔·文森|里根|塞雷佐	美军	美国海军|卡尔|文森
环球网	2022-08-30T00:00:00	李厦|徐静|杨璐	火星	火星车|国家航天局
环球网	2022-08-30T00:00:00	朱姆沃尔特|徐璐明|林登·B·约翰逊|林登B·约翰逊|迈克尔	美国	驱逐舰|沃尔特
环球网	2022-08-30T00:00:00	喀布尔	阿富汗	火箭弹
环球网	2022-08-30T00:00:00	阿布·卡尔·马斯里|徐璐明	美军	炸弹|汽车|无人机
环球网	2022-08-30T00:00:00	乔|吉尔·拜登|约翰·怀利|博·拜登|文斯·兰格曼|戴夫·克萨达|子博·拜登|布林肯|喀布尔|尼古拉斯·丰达卡罗|拜登|乔·拜登|特朗普|艾达|伊恩·霍沃斯	喀布尔	拜登
环球网	2022-08-30T00:00:00	费萨尔|纳赛尔|阿亚特|扎马雷|法尔扎德|CNN|卡杰·布格拉|阿明|扎米尔|苏玛雅|Khaje Bughra|阿哈德|本雅明|达伊沙	美军	CNN
环球网	2022-08-29T00:00:00	塔利班|本国国民|喀布尔|韩媒	日本	政府
环球网	2022-08-31T00:00:00	阿卜杜勒•加尼•巴拉达尔|毛拉维•雅库布|塔利班|王珊珊	俄	局势
环球网	2022-08-31T00:00:00	喀布尔|拜登|特朗普|奥斯汀|华盛顿|阿赫塔尔·穆罕默德·曼苏尔|布林肯|穆贾希德|麦肯齐|王珊珊|塔利|阿卜杜拉|曼苏尔|阿洪扎达|巴拉达尔|卡里米|克里斯·多诺霍|奥马尔|塔利班|Anas Haqqani|卡尔扎伊|阿纳斯·哈卡尼	阿富汗	局势
环球网	2022-08-31T00:00:00	塔利班|王珊珊	俄	将于|组建|宣布
环球网	2022-08-30T00:00:00	古吉拉特邦|萨尔玛|伊比森|选举专员库莱士|英迪拉·甘地|库莱士|刘凯|穆特雷贾|阿迪蒂亚纳特|李培松|普纳姆·穆特雷贾|张玉|布瑞克|莫迪|科温德	印度	国际
环球网	2022-08-31T00:00:00	王珊珊	东路	肺炎|冠状|新型|江苏|病毒|扬州
环球网	2022-08-30T00:00:00	寇瑛译|马特·道斯|英吉利|喀布尔|拜登|特朗普|华盛顿|瓦利·纳斯尔|乔治·斯科特|里根|霍尔布鲁克|纳斯尔|张玉|乔治·帕克|雷内·普菲斯特|卡特|伯尼·桑德斯|里查德·霍尔布鲁克|基辛格|塔利班|巴顿|尼克松|奥巴马	巴顿	聚焦|德媒|局势
环球网	2022-08-30T00:00:00	拉叙斯|皮耶鲁齐|IN-Q-TEL|亚历克斯·曼德尔|巴拉德罗|布鲁诺|德太和|张金普斯卡|斯诺登|李艾鑫|皮耶鲁|张玉|贝特朗·穆塞尔|古文俊|孟晚舟|匡特|美国明尼阿波利斯|马克·拉叙斯|德太入股|德太|曼德尔|金普斯|阿尔斯通|金普斯拉美	法国	环球时报|企业家|CIA
环球网	2022-08-31T00:00:00	扎基亚･库达达迪|侯赛|喀布尔|王珊珊	阿富汗	残奥会|亮相|运动员|田径赛场|日媒
环球网	2022-08-30T00:00:00	张玉|赵风英	法国	肺炎|冠状|病毒
环球网	2022-08-30T00:00:00	达乔|约翰|埃里克·阿贝茨|张玉		阿富汗|美国|聚焦|局势
环球网	2022-08-31T00:00:00	徐璐明|克里斯托弗·多诺霍	美国	战争
